Time (HH:MM:SS.mmm),Desired Left,Desired Right,Measured Left,Measured Right
18:49:13.240,4.89437445146697,29.343129553965156,-4.989277773572975,22.583046764593472
18:49:13.257,5.143366894551685,29.592121997049873,-3.1513778884142267,24.423178635210252
18:49:13.258,5.641351780721121,30.09010688321931,-3.1513778884142267,24.423178635210252
18:49:13.259,6.388329109975269,30.837084212473457,-3.1513778884142267,24.423178635210252
18:49:13.260,6.5084679637636444,30.71694535868508,-3.1513778884142267,24.423178635210252
18:49:13.260,7.006451146943228,31.214928541864666,-3.1513778884142267,24.423178635210252
18:49:13.270,7.504436033112661,31.712913428034096,-3.1513778884142267,24.423178635210252
18:49:13.271,7.624574886901037,31.59277457424572,-3.1513778884142267,24.423178635210252
18:49:13.272,7.873567329985755,31.84176701733044,-3.1513778884142267,24.423178635210252
18:49:13.273,8.371552216155187,32.339751903499874,-3.1513778884142267,24.423178635210252
18:49:13.276,8.869537102324621,32.83773678966931,-3.1513778884142267,24.423178635210252
18:49:13.283,9.118529545409338,33.086729232754024,-0.3941661813646337,25.883579242944396
18:49:13.289,9.367521988494056,33.33572167583874,-0.3941661813646337,25.883579242944396
18:49:13.290,9.616514431578771,33.58471411892346,-0.3941661813646337,25.883579242944396
18:49:13.292,9.865505171673638,33.83370485901832,-0.3941661813646337,25.883579242944396
18:49:13.297,10.114497614758355,34.08269730210304,-0.3941661813646337,25.883579242944396
18:49:13.306,10.36349005784307,34.33168974518775,-0.3941661813646337,25.883579242944396
18:49:13.307,10.612482500927788,34.580682188272476,-0.3941661813646337,25.883579242944396
18:49:13.357,10.612482500927788,34.580682188272476,1.7086380347750398,28.38967811626215
18:49:13.393,10.36349005784307,34.33168974518775,3.415129690232147,30.867518354021307
18:49:13.417,10.114497614758355,34.08269730210304,4.988599534290488,32.95101271333989
18:49:13.437,9.865505171673638,33.83370485901832,4.988599534290488,32.95101271333989
18:49:13.458,9.616514431578771,33.58471411892346,7.232102590644582,33.53065746571578
18:49:13.469,9.865505171673638,33.83370485901832,7.232102590644582,33.53065746571578
18:49:13.470,9.616514431578771,33.58471411892346,7.232102590644582,33.53065746571578
18:49:13.519,9.616514431578771,33.58471411892346,9.983555446469731,34.41699377598775
18:49:13.521,9.367521988494056,33.33572167583874,9.983555446469731,34.41699377598775
18:49:13.525,9.616514431578771,33.58471411892346,9.983555446469731,34.41699377598775
18:49:13.534,9.865505171673638,33.83370485901832,9.983555446469731,34.41699377598775
18:49:13.546,10.114497614758355,34.08269730210304,10.361973189336354,34.496189225258995
18:49:13.559,10.36349005784307,34.33168974518775,10.361973189336354,34.496189225258995
18:49:13.560,10.114497614758355,34.08269730210304,10.361973189336354,34.496189225258995
18:49:13.561,10.36349005784307,34.33168974518775,10.361973189336354,34.496189225258995
18:49:13.576,10.612482500927788,34.580682188272476,10.257545526036264,34.71784639581503
18:49:13.586,10.861474944012505,34.829674631357186,10.257545526036264,34.71784639581503
18:49:13.603,10.612482500927788,34.580682188272476,10.11819725647061,34.69096202218495
18:49:13.604,10.732621354716162,34.4605433344841,10.11819725647061,34.69096202218495
18:49:13.604,10.98161379780088,34.70953577756882,10.11819725647061,34.69096202218495
18:49:13.605,11.230606240885596,34.95852822065353,10.11819725647061,34.69096202218495
18:49:13.606,11.350745094673972,34.83838936686515,10.11819725647061,34.69096202218495
18:49:13.618,11.599737537758688,35.087381809949875,10.11819725647061,34.69096202218495
18:49:13.619,11.719875569854462,34.9672437778541,10.11819725647061,34.69096202218495
18:49:13.620,11.968868012939176,35.21623622093882,10.11819725647061,34.69096202218495
18:49:13.621,12.209145720515929,34.975958513362066,10.11819725647061,34.69096202218495
18:49:13.622,12.458138163600648,35.224950956446776,10.11819725647061,34.69096202218495
18:49:13.622,12.578277017389023,35.1048121026584,10.11819725647061,34.69096202218495
18:49:13.639,12.827269460473742,35.353804545743124,10.11819725647061,34.69096202218495
18:49:13.640,13.067547168050492,35.11352683816637,10.11819725647061,34.69096202218495
18:49:13.642,13.316537908145357,35.36251757826123,9.833682349691692,34.876793400239855
18:49:13.643,13.797093323298858,34.88196216310773,9.833682349691692,34.876793400239855
18:49:13.644,14.046085766383577,35.130954606192454,9.833682349691692,34.876793400239855
18:49:13.645,14.4065015060561,34.77053886651992,9.833682349691692,34.876793400239855
18:49:13.645,14.526640359844476,34.650400012731545,9.833682349691692,34.876793400239855
18:49:13.646,14.766918067421228,34.41012230515479,9.833682349691692,34.876793400239855
18:49:13.647,15.015910510505947,34.65911474823952,9.833682349691692,34.876793400239855
18:49:13.648,15.376327071871074,34.29869818687439,9.833682349691692,34.876793400239855
18:49:13.648,15.7367428115436,33.93828244720186,9.833682349691692,34.876793400239855
18:49:13.653,16.097159372908727,33.57786588583674,9.833682349691692,34.876793400239855
18:49:13.653,16.217298226697103,33.45772703204836,9.833682349691692,34.876793400239855
18:49:13.667,16.57771478806223,33.09731047068323,10.269010571816148,34.23003523938714
18:49:13.668,17.538824796676636,32.13620046206883,10.269010571816148,34.23003523938714
18:49:13.669,18.019379800983835,31.65564545776163,10.269010571816148,34.23003523938714
18:49:13.696,18.499935216137338,31.175090042608126,10.269010571816148,34.23003523938714
18:49:13.697,18.74021251286779,30.93481274587767,10.269010571816148,34.23003523938714
18:49:13.697,19.58118407854012,30.09384118020534,10.269010571816148,34.23003523938714
18:49:13.699,20.061739082847318,29.613286175898143,10.641369117153795,33.63198140730097
18:49:13.700,20.6624329409429,29.01259231780256,10.641369117153795,33.63198140730097
